total_pnl,max_dd,ending
2021.52,65.34999999999991,3021.52
1865.86,77.73999999999978,2865.8599999999997
2088.1,65.34999999999991,3088.1
1792.8899999999999,66.77999999999975,2792.89
2014.4,29.11999999999989,3014.4
1801.41,30.049999999999955,2801.41
1828.81,77.74000000000001,2828.81
1770.5,77.9699999999998,2770.5
1853.11,77.74000000000001,2853.1099999999997
1716.35,65.34999999999991,2716.35
1647.08,77.74000000000001,2647.08
2169.2,29.11999999999989,3169.2
2068.06,77.98999999999978,3068.06
1445.92,77.73999999999978,2445.92
1917.98,77.74000000000001,2917.98
2315.65,121.18999999999983,3315.65
1916.86,65.35000000000002,2916.8599999999997
2060.05,77.74000000000001,3060.05
1916.3899999999999,77.73999999999978,2916.39
1956.49,65.34999999999991,2956.49
1966.48,77.73999999999978,2966.48
2089.02,6.670000000000073,3089.02
1743.9,65.34999999999991,2743.9
1522.6299999999999,77.74000000000001,2522.63
2044.7,77.74000000000001,3044.7
1763.07,29.11999999999989,2763.0699999999997
2014.93,29.11999999999989,3014.9300000000003
1648.83,8.499999999999886,2648.83
