total_pnl,max_dd,ending_balance
76.02999999999999,154.11000000000047,1076.03
76.02999999999999,74.15999999999985,1076.03
76.02999999999999,74.4200000000003,1076.03
76.02999999999999,86.36000000000013,1076.03
76.02999999999999,122.76000000000022,1076.03
76.02999999999999,116.34999999999991,1076.03
76.02999999999999,84.68999999999994,1076.03
76.02999999999999,94.72000000000025,1076.03
76.02999999999999,67.12,1076.03
76.02999999999999,180.4200000000002,1076.03
76.02999999999999,63.69000000000062,1076.03
76.02999999999999,78.09000000000003,1076.03
76.02999999999999,104.39000000000078,1076.03
76.02999999999999,127.64999999999998,1076.03
76.02999999999999,103.95999999999981,1076.03
76.02999999999999,88.09000000000003,1076.03
76.02999999999999,94.65999999999997,1076.03
76.02999999999999,127.91000000000031,1076.03
76.02999999999999,135.71000000000004,1076.03
76.02999999999999,113.34000000000003,1076.03
76.02999999999999,131.22000000000037,1076.03
76.02999999999999,112.70999999999981,1076.03
76.02999999999999,82.41999999999985,1076.03
76.02999999999999,89.80000000000041,1076.03
76.02999999999999,82.98000000000002,1076.03
76.02999999999999,104.35000000000002,1076.03
76.02999999999999,72.45000000000005,1076.03
76.02999999999999,116.68000000000052,1076.03
76.02999999999999,106.14999999999918,1076.03
76.02999999999999,71.73000000000002,1076.03
76.02999999999999,159.4200000000002,1076.03
76.02999999999999,91.65000000000009,1076.03
76.02999999999999,142.34000000000015,1076.03
76.02999999999999,83.24000000000046,1076.03
76.02999999999999,92.47000000000037,1076.03
76.02999999999999,92.07999999999981,1076.03
76.02999999999999,145.12999999999988,1076.03
76.02999999999999,118.36000000000024,1076.03
76.02999999999999,116.36000000000013,1076.03
76.02999999999999,110.39000000000055,1076.03
76.02999999999999,110.07999999999993,1076.03
76.02999999999999,94.26999999999998,1076.03
76.02999999999999,156.5800000000005,1076.03
76.02999999999999,74.50000000000023,1076.03
76.02999999999999,128.77999999999997,1076.03
76.02999999999999,119.12000000000035,1076.03
76.02999999999999,121.3900000000001,1076.03
76.02999999999999,127.04999999999995,1076.03
76.02999999999999,123.05000000000041,1076.03
76.02999999999999,136.43999999999983,1076.03
76.02999999999999,67.82000000000005,1076.03
76.02999999999999,125.38000000000022,1076.03
76.02999999999999,63.44999999999993,1076.03
76.02999999999999,87.66999999999996,1076.03
76.02999999999999,76.93000000000006,1076.03
76.02999999999999,120.0,1076.03
76.02999999999999,92.44000000000005,1076.03
76.02999999999999,104.19000000000017,1076.03
76.02999999999999,86.38000000000068,1076.03
76.02999999999999,97.8900000000001,1076.03
76.02999999999999,109.45999999999992,1076.03
76.02999999999999,118.82999999999993,1076.03
76.02999999999999,161.75000000000034,1076.03
76.02999999999999,107.45999999999992,1076.03
76.02999999999999,115.49000000000035,1076.03
76.02999999999999,73.84000000000003,1076.03
76.02999999999999,113.89999999999998,1076.03
76.02999999999999,65.46000000000026,1076.03
76.02999999999999,130.59000000000037,1076.03
76.02999999999999,78.24999999999989,1076.03
76.02999999999999,96.98000000000013,1076.03
76.02999999999999,129.49,1076.03
76.02999999999999,54.749999999999545,1076.03
76.02999999999999,108.79000000000019,1076.03
76.02999999999999,82.87000000000035,1076.03
76.02999999999999,69.44000000000005,1076.03
76.02999999999999,100.05000000000041,1076.03
76.02999999999999,93.38999999999999,1076.03
76.02999999999999,51.98000000000002,1076.03
76.02999999999999,124.79000000000019,1076.03
76.02999999999999,83.75999999999988,1076.03
76.02999999999999,116.0600000000004,1076.03
76.02999999999999,89.14999999999964,1076.03
76.02999999999999,54.69000000000017,1076.03
76.02999999999999,146.6400000000002,1076.03
76.02999999999999,78.6700000000003,1076.03
76.02999999999999,173.0200000000002,1076.03
76.02999999999999,87.38000000000056,1076.03
76.02999999999999,166.23000000000036,1076.03
76.02999999999999,70.77999999999997,1076.03
76.02999999999999,69.04999999999995,1076.03
76.02999999999999,167.45000000000016,1076.03
76.02999999999999,113.84000000000037,1076.03
76.02999999999999,131.25000000000023,1076.03
76.02999999999999,75.59000000000015,1076.03
76.02999999999999,98.48000000000002,1076.03
76.02999999999999,89.11000000000013,1076.03
76.02999999999999,168.57000000000016,1076.03
76.02999999999999,113.48000000000002,1076.03
76.02999999999999,99.68000000000006,1076.03
76.02999999999999,148.42999999999984,1076.03
76.02999999999999,112.13000000000022,1076.03
76.02999999999999,71.99000000000012,1076.03
76.02999999999999,117.35000000000002,1076.03
76.02999999999999,97.18000000000006,1076.03
76.02999999999999,126.57000000000016,1076.03
76.02999999999999,64.80000000000007,1076.03
76.02999999999999,116.36999999999989,1076.03
76.02999999999999,106.61000000000013,1076.03
76.02999999999999,75.83000000000015,1076.03
76.02999999999999,121.68000000000018,1076.03
76.02999999999999,97.35000000000036,1076.03
76.02999999999999,81.73000000000025,1076.03
76.02999999999999,94.76000000000022,1076.03
76.02999999999999,88.7299999999999,1076.03
76.02999999999999,142.3100000000004,1076.03
76.02999999999999,85.80999999999972,1076.03
76.02999999999999,62.11999999999989,1076.03
76.02999999999999,81.18999999999994,1076.03
76.02999999999999,100.5599999999996,1076.03
76.02999999999999,84.5600000000004,1076.03
76.02999999999999,101.82000000000005,1076.03
76.02999999999999,128.25999999999988,1076.03
76.02999999999999,95.86999999999989,1076.03
76.02999999999999,87.16999999999985,1076.03
76.02999999999999,88.68000000000029,1076.03
76.02999999999999,96.78000000000009,1076.03
76.02999999999999,119.38000000000079,1076.03
76.02999999999999,67.8900000000001,1076.03
76.02999999999999,107.20000000000005,1076.03
76.02999999999999,110.37000000000012,1076.03
76.02999999999999,65.59000000000015,1076.03
76.02999999999999,86.36000000000013,1076.03
76.02999999999999,75.52999999999997,1076.03
76.02999999999999,98.67000000000007,1076.03
76.02999999999999,96.31000000000006,1076.03
76.02999999999999,100.61999999999989,1076.03
